,Country Name,Unrest Cases,Political model,Country Code,gdp-2007,gdp-2008,gdp-2009,gdp-2010,gdp -2011,gdp-2012,gdp -2013,gdp-2014,gdp-2015,gdp-2016,gdp-2017,ICP-2007,ICP-2008,ICP-2009,ICP-2010,ICP-2011,ICP-2012,ICP-2013,ICP-2014,ICP-2015,ICP-2016,ICP-2017,UG2007,UG2008,UG2009,UG2010,UG2011,UG2012,UG2013,UG2014,UG2015,UG2016,UG2017,UG2018,UY2007,UY2008,UY2009,UY2010,UY2011,UY2012,UY2013,UY2014,UY2015,UY2016,UY2017,UY2018
100,Dominica,,Democracy,DMA,421375851.9,458190185.2,489074333.3,493824407.4,501025296.3,485998000,501979148.1,523540777.8,540830666.7,575468222.2,496727000,3.632221293,6.359921833,0.006263571,2.999366305,1.131231365,1.356771478,-0.046411647,0.799250373,-0.786447746,0.231336293,0.351079651,,,,,,,,,,,,,,,,,,,,,,,,
101,Denmark,0,"Capitalism,Democracy",DNK,3.19E+11,3.53E+11,3.21E+11,3.22E+11,3.44E+11,3.27E+11,3.44E+11,3.53E+11,3.01E+11,3.07E+11,3.25E+11,1.693265862,3.416267943,1.30470991,2.31092437,2.758682261,2.397914857,0.78907178,0.56402054,0.452034154,0.25,1.14713217,3.799999952,3.430000067,6.010000229,7.460000038,7.570000172,7.53000021,7,6.590000153,6.170000076,6.179999828,5.739999771,5.360000134,7.492000103,7.979000092,11.80900002,13.94400024,14.20699978,14.1079998,13.00199986,12.56000042,10.79800034,11.93400002,10.97099972,10.26000023
107,Ecuador,,"Democratic socialism,Democracy",ECU,51007777000,61762635000,62519686000,69555367000,79276664000,87924544000,95129659000,1.02E+11,99290381000,99937696000,1.04E+11,2.27618478,8.40009594,5.159968292,3.554377346,4.474532658,5.10172181,2.721775777,3.589220166,3.966646233,1.728264633,0.417335589,6.070000172,7.309999943,6.46999979,4.090000153,3.460000038,3.230000019,3.079999924,3.480000019,3.619999886,4.599999905,3.839999914,4.031000137,13.02400017,15.80099964,14.20199966,9.376999855,8.984000206,8.645999908,8.418999672,9.065999985,8.838999748,10.38099957,8.512000084,9.083999634
108,"Egypt, Arab Rep.",,,,1.3E+11,1.63E+11,1.89E+11,2.19E+11,2.36E+11,2.79E+11,2.89E+11,3.06E+11,3.33E+11,3.33E+11,2.35E+11,9.318969058,18.31683168,11.76349544,11.26518827,10.0539169,7.11815562,9.42157654,10.1445712,10.36206974,13.80966828,29.50193273,8.800000191,8.520000458,9.090000153,11.85000038,11.85000038,12.60000038,13.14999962,13.10000038,13.05000019,12.40999985,12.07900047,11.82800007,25.52700043,26.81900024,26.36499977,28.75499916,30.07099915,35.61000061,35.62599945,34.11999893,34.88899994,34.61600113,34.43199921,34.33200073
109,Euro area,,,,1.29E+13,1.41E+13,1.29E+13,1.26E+13,1.36E+13,1.26E+13,1.32E+13,1.35E+13,1.17E+13,1.19E+13,1.26E+13,2.453965281,4.075660764,0.374079976,1.525516021,3.289753749,2.485673529,1.219993423,0.24104743,0.037514381,0.183334861,1.381458714,7.37615699,7.423571889,9.471942442,10.03211668,10.10397675,11.28254318,11.91985887,11.59456306,10.82769098,10.01281994,9.048893965,8.277084133,15.88759855,16.40539116,21.25643247,22.38236867,23.14077558,25.78821189,27.08793055,26.75348979,25.28638311,23.87021994,21.55638233,19.79075402
110,Spain,,"Capitalism,Democracy",ESP,1.48E+12,1.64E+12,1.5E+12,1.43E+12,1.49E+12,1.34E+12,1.36E+12,1.38E+12,1.2E+12,1.24E+12,1.31E+12,2.787030473,4.075660764,-0.287996835,1.79988133,3.196146412,2.446000185,1.408546292,-0.150870313,-0.500461321,-0.202671741,1.956083333,8.229999542,11.25,17.86000061,19.86000061,21.38999939,24.79000092,26.09000015,24.44000053,22.05999947,19.62999916,17.21999931,14.54899979,18.16900063,24.5739994,37.91999817,41.68099976,46.40499878,53.0909996,55.66899872,53.35100174,48.45399857,44.54299927,38.74700165,32.62400055
111,Estonia,,"Capitalism,Democracy",EST,22237061730,24194039256,19652492637,19490936349,23170239901,23043864510,25137153149,26224622451,22566956982,23337907619,25921079612,6.601326031,10.36235803,-0.078408311,2.97204512,4.981901315,3.933399873,2.78056659,-0.106175147,-0.492326007,0.148684908,3.417235495,4.590000153,5.449999809,13.55000019,16.70999908,12.32999992,10.02000046,8.630000114,7.349999905,6.190000057,6.760000229,5.760000229,5.587999821,10.06200027,11.96700001,27.31100082,32.85200119,22.375,20.85499954,18.73200035,14.97399998,13.10499954,13.40799999,12.22599983,11.92800045
114,Finland,0,"Capitalism,Democracy",FIN,2.55E+11,2.84E+11,2.51E+11,2.48E+11,2.74E+11,2.57E+11,2.7E+11,2.73E+11,2.32E+11,2.39E+11,2.52E+11,2.510665652,4.065953554,-9.17E-07,1.184135232,3.416807543,2.808336226,1.478286157,1.041196212,-0.20792884,0.356684501,0.754015047,6.849999905,6.369999886,8.25,8.390000343,7.78000021,7.690000057,8.18999958,8.659999847,9.380000114,8.819999695,8.640000343,8.248999596,16.41699982,16.33699989,21.38199997,21.26499939,19.93700027,18.8579998,19.79299927,20.3939991,22.29000092,20.01000023,20.04000092,19.07500076
115,Fiji,500,Democracy,FJI,3405050612,3523185920,2870624636,3140508836,3774530616,3972012571,4190143206,4483416340,4362128146,4671313315,5061202767,4.803706413,7.732278579,3.169529752,3.688899593,7.282402043,3.418746703,2.905927407,0.528118153,1.376130953,3.864771418,3.351087439,8.569999695,8.93999958,8.720000267,8.909999847,9.020000458,9,7.578999996,6.170000076,6.098999977,6.237999916,6.304999828,6.236000061,21.90999985,23.17200089,22.88299942,23.62800026,24.20999908,24.3920002,20.70400047,18.31900024,18.17300034,18.53000069,18.75900078,18.58200073
116,France,,Democracy,FRA,2.66E+12,2.92E+12,2.69E+12,2.64E+12,2.86E+12,2.68E+12,2.81E+12,2.85E+12,2.44E+12,2.47E+12,2.58E+12,1.48799806,2.812861949,0.087620478,1.531122704,2.111597952,1.954195316,0.863715498,0.507758823,0.037514381,0.183334861,1.032282751,7.659999847,7.059999943,8.739999771,8.869999886,8.81000042,9.399999619,9.920000076,10.30000019,10.35999966,10.06000042,9.399999619,8.812000275,18.70100021,18.18400002,22.83099937,22.42499924,21.84600067,23.55999947,23.9829998,24.14299965,24.56100082,24.47100067,22.13999939,20.70899963
117,Faroe Islands,,Democracy,FRO,2278229880,2413251996,2257083699,2301168187,2468754075,2356495468,2613464380,2810547884,2476746087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,"Micronesia, Fed. Sts.",,,,256548100,262868600,279966700,296525300,310502100,326128700,316040600,317999400,315179700,329895600,336427500,3.30634278,8.423725662,6.393602577,3.313709631,5.082594039,5.01850353,1.752327374,0.650284892,-0.298115837,-1.037468064,,,,,,,,,,,,,,,,,,,,,,,,,
119,United Kingdom,,"Capitalism,Democracy",GBR,3.07E+12,2.89E+12,2.38E+12,2.44E+12,2.62E+12,2.66E+12,2.74E+12,3.02E+12,2.89E+12,2.65E+12,2.62E+12,2.386561508,3.521408563,1.961731736,2.492654725,3.856112447,2.573234797,2.291666667,1.451120163,0.368046842,1.008417368,2.557755776,5.260000229,5.619999886,7.539999962,7.789999962,8.039999962,7.889999866,7.53000021,6.110000134,5.300000191,4.809999943,4.329999924,3.996000051,14.27999973,15.02000046,19.12000084,19.87999916,21.29000092,21.20999908,20.68000031,16.95999908,14.63000011,12.98999977,12.07999992,11.12300014
120,Georgia,,Capitalism,GEO,10172869674,12795044475,10766809096,11638536862,14434619972,15846474598,16140047042,16509305829,13993546748,14378016729,15081338092,9.244897456,9.999487616,1.727514611,7.110178975,8.542933333,-0.943658853,-0.512058411,3.068812104,4.003578207,2.134927139,6.035317253,13.27999973,16.46999931,16.84000015,16.29999924,15.06000042,15.03999996,14.56000042,12.35000038,11.96000004,11.76000023,11.60200024,11.63700008,30.73699951,35.17100143,38.05099869,35.76800156,35.11000061,32.91500092,35.51200104,30.49799919,30.33200073,29.93199921,28.77599907,28.41799927
121,Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,"Gambia, The",,Democracy,GMB,798885556.5,965781078.2,900639534,951806368.7,898290989.9,910026155.7,1367041585,1259063630,1394149615,1442298542,1489464788,5.369134737,4.44365491,4.561581547,5.048936576,4.796484979,4.254534775,5.699730297,5.947374922,6.808326252,7.228792721,8.034580156,9.392000198,9.399999619,9.406000137,9.411999702,9.392999649,9.420000076,9.421999931,9.427000046,9.420000076,9.43200016,9.449999809,9.454999924,12.88000011,12.90699959,12.91499996,12.90999985,12.77299976,12.87699986,12.86499977,12.8039999,12.86400032,12.88300037,12.8920002,12.89299965
123,Equatorial Guinea,,Dictatorship,GNQ,13071718759,19749893536,15027795173,16298542028,21329395901,22389626329,21942597765,21736500713,13180195435,11260900826,12293579173,2.803738318,6.551766912,4.691065677,7.78916548,4.805389222,3.656620483,2.948876946,4.309998661,1.676630853,1.411939155,0.744354747,5.712999821,5.684000015,5.636000156,5.580999851,5.570000172,5.551000118,5.522999763,5.494999886,5.459000111,6.193999767,6.914000034,7.576000214,11.49800014,11.52299976,11.34200001,11.2329998,11.39599991,11.41499996,11.28199959,11.31999969,11.2329998,12.72900009,14.16399956,15.52400017
124,Greece,,Democracy,GRC,3.18E+11,3.54E+11,3.3E+11,2.99E+11,2.88E+11,2.46E+11,2.4E+11,2.37E+11,1.96E+11,1.93E+11,2E+11,2.895001475,4.152797447,1.210084518,4.712972862,3.329864062,1.501527961,-0.922168807,-1.311210501,-1.736036796,-0.825651782,1.121235477,8.399999619,7.760000229,9.619999886,12.71000004,17.86000061,24.44000053,27.46999931,26.48999977,24.89999962,23.54000092,21.48999977,21.07299995,22.53100014,21.7329998,25.58200073,32.84400177,44.55699921,55.2519989,58.21099854,52.43999863,49.81700134,47.27799988,43.59700012,42.52600098
125,Grenada,,Democracy,GRD,758683592.6,825976037,771275555.6,771013259.3,778655925.9,799882259.3,842620111.1,911497407.4,997007925.9,1061631222,1126882296,3.858829225,8.033273277,-0.30865478,3.436509059,3.033472803,2.41077704,-0.043999786,-0.983603056,-0.515448031,1.650389944,0.908458256,,,,,,,,,,,,,,,,,,,,,,,,
126,Greenland,,Democracy,GRL,2249811709,2499107511,2529948330,2503156061,2684467376,2609667674,2669515517,2837737194,2520206900,2705898956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Guam,,Democracy,GUM,4375000000,4621000000,4781000000,4895000000,4928000000,5199000000,5336000000,5538000000,5710000000,5793000000,5859000000,,,,,,,,,,,,8.300000191,8.800000191,9.300000191,8.199999809,13.30000019,12.19999981,11.5,7.599999905,6.900000095,5.400000095,5.605000019,6.087999821,18.68600082,19.75200081,20.76499939,18.26600075,29.59199905,27.11700058,25.54700089,16.88899994,15.35599995,12.03299999,12.50300026,13.60000038
128,Guyana,,Democracy,GUY,1740180444,1916996252,2061324146,2273224261,2576024016,2861560061,2987684143,3077643261,3197222215,3504024213,3621046005,12.20015444,8.10202207,2.952300964,3.733377577,4.977735637,2.391935213,1.901251819,0.852630498,-1.001734328,0.836008062,1.904656155,10.30099964,11.50199986,11.16800022,10.91699982,10.78299999,11.07499981,11.1260004,11.57499981,11.80900002,11.75500011,12.03999996,11.92300034,21.29599953,23.34300041,22.59199905,21.97400093,21.36899948,21.45999908,21.12400055,21.50200081,21.58099937,21.26499939,21.54899979,21.75600052
130,"Hong Kong SAR, China",,,,2.12E+11,2.19E+11,2.14E+11,2.29E+11,2.49E+11,2.63E+11,2.76E+11,2.91E+11,3.09E+11,3.21E+11,3.41E+11,2.030117122,4.296490653,0.576519916,2.313705055,5.276561068,4.063860668,4.323570432,4.438502674,2.995391705,2.411135968,1.480582524,4.010000229,3.559999943,5.260000229,4.309999943,3.420000076,3.289999962,3.380000114,3.279999971,3.299999952,3.352999926,3.089999914,2.871000051,8.989999771,8.527999878,12.5340004,12.17399979,9.328000069,9.25399971,9.437000275,9.18999958,10.46800041,9.881999969,8.661000252,8.123999596
132,Croatia,,Democracy,HRV,60093896109,70474602564,62754161039,59844207749,62404149310,56548374546,58147688052,57671307487,49490142433,51640880494,55213087271,2.899282756,6.076968388,2.378528459,1.030555053,2.25,3.422982885,2.206461781,-0.208172706,-0.50390772,-1.125,1.129372103,9.909999847,8.529999733,9.199999809,11.61999989,13.68000031,15.93000031,17.25,17.29000092,16.18000031,13.10000038,11.21000004,9.098999977,24.98999977,23.56399918,25.09900093,32.22200012,36.55500031,42.02500153,50.01800156,45.55699921,42.44400024,31.3390007,27.36700058,22.25499916
133,Hungary,,Democracy,HUN,1.4E+11,1.58E+11,1.31E+11,1.31E+11,1.41E+11,1.28E+11,1.35E+11,1.4E+11,1.23E+11,1.26E+11,1.39E+11,7.958745165,6.042512539,4.211711712,4.855557957,3.929920989,5.652145171,1.73319985,-0.227566271,-0.06164468,0.394769307,2.348242812,7.409999847,7.820000172,10.02999973,11.17000008,11.02999973,11,10.18000031,7.730000019,6.809999943,5.110000134,4.159999847,3.648999929,18.0890007,19.58099937,26.50699997,26.46800041,25.99500084,28.17399979,26.50900078,20.33099937,17.20199966,12.85200024,10.68900013,9.440999985
138,Indonesia,,Democracy,IDN,4.32E+11,5.1E+11,5.4E+11,7.55E+11,8.93E+11,9.18E+11,9.13E+11,8.91E+11,8.61E+11,9.32E+11,1.02E+12,6.406562813,10.22666455,4.38641555,5.134204008,5.35604779,4.279499996,6.412513302,6.394925408,6.363121131,3.525805157,3.80879807,8.06000042,7.210000038,6.110000134,5.610000134,5.150000095,4.46999979,4.340000153,4.050000191,4.510000229,4.119999886,4.179999828,4.321000099,22.25600052,19.02000046,18.24799919,16.87700081,17.33300018,14.96100044,15.1590004,15.18700027,16.68899918,14.91899967,15.23700047,15.84899998
140,Isle of Man,,Monarchy,IMN,4466100440,5928601103,5487083658,5920177689,6566098382,6433357030,6754330155,7428280402,6792417112,6592627599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,India,,Democracy,IND,1.2E+12,1.19E+12,1.32E+12,1.66E+12,1.82E+12,1.83E+12,1.86E+12,2.04E+12,2.1E+12,2.27E+12,2.6E+12,6.369996746,8.351816444,10.87739112,11.99229692,8.857845297,9.312445605,10.90764331,6.657577823,4.906973441,4.948216341,3.328173375,4.059999943,4.116000175,3.750999928,3.539999962,3.529000044,3.621000051,3.463999987,3.414000034,3.49000001,3.505000114,3.523000002,3.53399992,9.975000381,10.78899956,10.22000027,10.14900017,10.25199986,10.61600018,10.07699966,10.02900028,10.35999966,10.46800041,10.54300022,10.60700035
143,Ireland,0,"Capitalism,Democratic socialism,Democracy",IRL,2.7E+11,2.75E+11,2.36E+11,2.22E+11,2.39E+11,2.26E+11,2.39E+11,2.58E+11,2.91E+11,3.05E+11,3.34E+11,4.897115644,4.060304951,-4.478103392,-0.922095829,2.557188832,1.696208973,0.508714869,0.182542317,-0.289879079,0.008306338,0.340531561,4.670000076,6.400000095,12.01000023,13.85000038,14.61999989,14.67000008,13.03999996,11.26000023,9.399999619,7.889999866,6.399000168,5.979000092,9.130000114,13.47200012,24.32699966,27.72500038,29.08200073,30.40600014,26.71899986,23.78800011,20.72999954,17.06900024,13.61400032,12.57299995
144,"Iran, Islamic Rep.",,,,3.5E+11,4.06E+11,4.14E+11,4.87E+11,5.84E+11,5.99E+11,4.67E+11,4.34E+11,3.86E+11,4.19E+11,4.54E+11,17.34104046,25.41050903,13.55155483,10.08936293,20.86933752,25.73656846,39.26602343,17.22132871,13.69920844,8.651257774,9.987184964,10.60000038,10.47999954,11.97000027,13.52000046,12.30000019,12.21000004,10.43999958,10.56999969,11.06000042,12.43000031,12.51599979,12.36900043,21.89699936,22.65500069,24.35899925,28.31900024,26.59199905,27.04500008,23.68499947,24.87899971,25.83799934,28.80699921,29.93600082,29.86499977
145,Iraq,2500,Dictatorship,IRQ,88840050497,1.32E+11,1.12E+11,1.39E+11,1.86E+11,2.18E+11,2.35E+11,2.35E+11,1.77E+11,1.71E+11,1.92E+11,30.8205776,2.667808054,-2.194441072,2.444595181,5.604051443,6.089096416,1.879498007,2.235974079,1.393330288,0.525433312,0.184058899,8.649999619,8.493000031,8.503000259,8.336000443,8.208000183,7.960000038,8.06400013,8.203000069,8.086999893,7.90899992,8.161000252,8.234000206,17.14999962,16.72599983,16.82900047,16.56699944,16.40099907,16.01399994,16.31500053,16.61700058,16.41300011,16.14900017,16.74500084,16.92300034
146,Iceland,,"Capitalism,Democratic socialism,Democracy",ISL,21319946740,17658408759,12944114736,13310567803,14732689535,14292008745,15548321544,17304033021,16942247374,20304098101,23909289979,5.051557365,12.69439428,12.00312985,5.396731132,4.001026643,5.185899888,3.872279237,2.044614815,1.633055582,1.69692762,1.760415592,2.25,2.950000048,7.21999979,7.559999943,7.03000021,6,5.380000114,4.900000095,3.980000019,2.980000019,2.75,2.835000038,6.598999977,7.835999966,15.45100021,15.88599968,14.20300007,13.25899982,10.45300007,9.616000175,8.598999977,6.335999966,7.59499979,7.756000042
147,Israel,,"Capitalism,Democracy",ISR,1.79E+11,2.16E+11,2.07E+11,2.34E+11,2.62E+11,2.57E+11,2.92E+11,3.08E+11,2.99E+11,3.18E+11,3.51E+11,0.4916647,4.594076806,3.325001415,2.693766948,3.458334985,1.70761472,1.549995739,0.475954281,-0.600006527,-0.54493755,0.242241245,9.380000114,7.699999809,9.529999733,8.479999542,7.139999866,6.860000134,6.210000038,5.889999866,5.25,4.800000191,4.21999979,3.808000088,16.27199936,12.50199986,14.73400021,14.26799965,11.85999966,12.18000031,10.5710001,10.61800003,9.31799984,8.642000198,7.282999992,6.571000099
148,Italy,,Democracy,ITA,2.2E+12,2.39E+12,2.19E+12,2.13E+12,2.28E+12,2.07E+12,2.13E+12,2.15E+12,1.83E+12,1.86E+12,1.93E+12,1.829741122,3.347832584,0.774768131,1.525516021,2.780632729,3.041363332,1.219993423,0.24104743,0.0387904,-0.094016657,1.226533166,6.079999924,6.71999979,7.75,8.359999657,8.359999657,10.64999962,12.14999962,12.68000031,11.89999962,11.68999958,11.21000004,10.56599998,20.36300087,21.18000031,25.38299942,27.95800018,29.29400063,35.49300003,40.25600052,42.86700058,40.48699951,37.84999847,34.72600174,32.74599838
149,Jordan,,Capitalism,JOR,17110587447,21972004086,23820230000,26425379437,28840263380,30937277606,33593843662,35826925775,37517410282,38654727746,40068308451,4.743565853,13.97070451,-0.73973862,4.83932971,4.169270898,4.5152,4.824561404,2.898931704,-0.87691336,-0.778579635,3.324392334,13.10000038,12.69999981,12.89999962,12.5,12.89999962,12.19999981,12.60000038,11.89999962,13.07499981,15.27499962,14.92199993,14.66899967,29.3010006,28.64500046,28.82900047,29.65500069,31.57600021,30.86899948,32.53699875,31.48200035,33.29399872,38.5,39.76399994,40.57099915
150,Japan,,"Capitalism,Democracy",JPN,4.52E+12,5.04E+12,5.23E+12,5.7E+12,6.16E+12,6.2E+12,5.16E+12,4.85E+12,4.39E+12,4.95E+12,4.87E+12,0.060039454,1.380078862,-1.35283673,-0.719979429,-0.267633601,-0.051939058,0.346440326,2.761954083,0.78951789,-0.116666667,0.467211747,3.849999905,3.980000019,5.079999924,5.070000172,4.550000191,4.349999905,4.03000021,3.579999924,3.329999924,3.130000114,2.829999924,2.444999933,7.691999912,7.256000042,9.126000404,9.407999992,8.338999748,8.090000153,6.822000027,6.284999847,5.513000011,5.153999805,4.618000031,3.960999966
151,Kazakhstan,,"Capitalism,Dictatorship",KAZ,1.05E+11,1.33E+11,1.15E+11,1.48E+11,1.93E+11,2.08E+11,2.37E+11,2.21E+11,1.84E+11,1.37E+11,1.63E+11,10.84683621,17.13989978,7.316078583,7.400463563,8.452904662,5.19568369,5.942838716,6.84944977,6.678285856,14.36109424,7.442663213,7.260000229,6.630000114,6.550000191,5.769999981,5.389999866,5.289999962,5.199999809,5.059999943,4.929999828,4.960000038,4.900000095,5.073999882,6.677999973,7.392000198,6.675000191,5.217000008,4.578000069,3.938999891,3.920000076,4.638000011,4.518000126,4.541999817,4.482999802,4.702000141
152,Kyrgyz Republic,,,,3802566171,5139957785,4690062255,4794357795,6197766119,6605139933,7335027592,7468096567,6678178340,6813092066,7564738836,10.23010327,24.52010242,6.836562481,7.967722256,16.63632627,2.768442365,6.613752024,7.534247298,6.50331839,0.388838297,3.175309864,8.149999619,8.220000267,8.409999847,8.640000343,8.529999733,8.430000305,8.329999924,8.050000191,7.559999943,7.210000038,7.28399992,7.357999802,14.83399963,15.41600037,16.7689991,16.51799965,16.44400024,17.45499992,13.39099979,13.98600006,15.04100037,15.59300041,15.74400043,15.88500023
153,Cambodia,,Dictatorship,KHM,8639235842,10351914093,10401851851,11242275199,12829541141,14054443213,15227991395,16702610842,18049954289,20016747754,22158209503,7.66839343,24.99717885,-0.661307602,3.99623008,5.478587304,2.932724618,2.94260016,3.855238553,1.221270061,3.04541464,2.890924692,0.870000005,0.439999998,0.189999998,0.349999994,0.200000003,0.159999996,0.300000012,0.180000007,0.179000005,0.197999999,0.216000006,0.233999997,1.531000018,0.792999983,0.351000011,0.549000025,0.381000012,0.305999994,0.574000001,0.344999999,0.345999986,0.381999999,0.419,0.458000004
154,Kiribati,,Democracy,KIR,132671743,141042610.3,132420059.3,156120895.2,181705002.6,190243321.6,185113921.6,179703443.3,171117872.4,178328873,185572501.5,3.592521313,13.66539953,9.816438845,-3.899550407,1.497409799,-3.045862928,-1.488059085,2.103985209,0.572015744,,,,,,,,,,,,,,,,,,,,,,,,,,
155,St. Kitts and Nevis,,,,723938700.4,793368441,767066391.8,766785071.2,818728133,800392821.2,849496203.9,916857359.5,936314411.5,958973183.2,992007403.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,"Korea, Rep.",,,,1.12E+12,1E+12,9.02E+11,1.09E+12,1.2E+12,1.22E+12,1.31E+12,1.41E+12,1.38E+12,1.41E+12,1.53E+12,2.534846871,4.673795957,2.756686477,2.939181359,4.02584625,2.187221208,1.301377058,1.274714702,0.70620817,0.971674764,1.944455907,3.230000019,3.160000086,3.640000105,3.720000029,3.410000086,3.220000029,3.119999886,3.529999971,3.630000114,3.710000038,3.730000019,3.730000019,8.607999802,9.135000229,9.725999832,9.718000412,9.529999733,8.904000282,9.232999802,9.890999794,10.39000034,10.52999973,10.22999954,10.29199982
157,Kuwait,500, Democracy,KWT,1.15E+11,1.47E+11,1.06E+11,1.15E+11,1.54E+11,1.74E+11,1.74E+11,1.63E+11,1.15E+11,1.11E+11,1.2E+11,5.484949833,10.58270979,4.609595484,4.496402878,4.839403499,3.255146003,2.682296841,2.908926729,3.271701661,3.198397767,2.171832985,1.5,1.75,1.639999986,1.820000052,3.599999905,3.512000084,3.424999952,2.900000095,2.200000048,2.230999947,2.137000084,2.059999943,7.763000011,9.199000359,8.791000366,10.04599953,15.23499966,20.59399986,21.02599907,19.72100067,18.45299911,17.69199944,15.96700001,14.74800014
158,Latin America & Caribbean (excluding high income),,,,3.3E+12,3.84E+12,3.6E+12,4.48E+12,5.05E+12,5.08E+12,5.2E+12,5.36E+12,4.39E+12,4.28E+12,4.74E+12,6.62394844,10.11039324,2.952300964,4.156727227,6.214123931,4.111509811,3.806390697,3.589220166,3.15783118,2.821707847,3.36296239,6.733433614,6.565254873,7.319234659,6.736015157,6.362518646,6.369212131,6.276860596,6.008189672,6.538897312,7.733357339,8.308973875,7.83141039,13.66576958,13.45840037,14.9097137,14.04715218,13.61213647,13.48006272,13.38413291,13.271164,14.37876797,16.92377366,17.7806854,16.87285929
159,Lao PDR,,,,4222962988,5443915121,5832915387,7127792630,8749241114,10191350120,11942230508,13268458232,14390391264,15805707154,16853087485,4.661972695,7.628808876,0.141187675,5.982545216,7.568988561,4.255126778,6.371427178,4.129243069,1.277354271,1.596795629,0.825159689,1.059999943,0.912999988,0.763999999,0.709999979,0.700999975,0.68900001,0.67900002,0.663999975,0.649999976,0.661000013,0.671000004,0.680999994,2.388999939,2.065999985,1.738999963,1.629999995,1.628000021,1.621000051,1.623999953,1.613000035,1.605000019,1.659999967,1.712000012,1.764000058
160,Lebanon,50,Democracy,LBN,24873482492,29227542760,35477299024,38419626605,40075674163,44047334184,46471385850,48524603055,49910270062,51483909755,53576985687,,,1.195096712,3.983479419,4.971485717,6.581474477,4.821019563,1.854604213,-3.749145248,-0.783359624,4.321352183,8.979999542,7.666999817,6.355000019,6.381999969,6.559999943,6.553999901,6.584000111,6.607999802,6.627999783,6.578999996,6.640999794,6.690999985,22.70999908,20.12199974,16.81999969,16.96800041,17.36499977,17.22100067,17.19300079,17.20100021,17.24699974,17.21899986,17.55200005,17.86899948
161,St. Lucia,,,,1277201407,1282126185,1262872667,1382054667,1438006889,1436447074,1469795741,1516576963,1622436704,1635675296,1737504296,,,,,,,,,,,,14,12.72000027,15.36999989,20.63999939,18.86000061,19.05999947,22.20999908,22.65500069,24.09000015,21.26000023,20.9829998,20.4260006,27.63800049,25.45700073,31.11300087,42.14199829,38.49599838,38.83200073,45.18199921,46.08399963,49.12400055,45.49599838,45.01399994,44.05899811
162,Latin America & Caribbean,,,,3.95E+12,4.59E+12,4.31E+12,5.35E+12,6.08E+12,6.14E+12,6.3E+12,6.42E+12,5.52E+12,5.38E+12,5.97E+12,5.468002636,8.558181653,2.936231536,3.643877461,5.042434265,3.898495879,2.702816582,3.314187885,2.554680489,2.039011565,2.61766353,6.898426413,6.709505362,7.507429721,6.90099275,6.482946257,6.461635383,6.354777536,6.140295826,6.591541978,7.758414093,8.261896617,7.816796005,14.32699208,14.05578734,15.62104249,14.66606953,14.17081979,13.97315963,13.95406141,13.8259201,14.86363508,17.35270652,18.14261219,17.27648518
